timestamp,open,high,low,close,volume
2022-01-05 15:00:00+00:00,46709.41,46826.5,46381.25,46623.06,33.37941834
2022-01-05 16:00:00+00:00,46625.98,46681.02,46278.67,46288.92,26.06350247
2022-01-05 17:00:00+00:00,46306.65,46458.8,45991.05,46007.93,39.47674463
2022-01-05 18:00:00+00:00,45989.37,46307.69,45554.63,45897.18,44.48168207
2022-01-05 19:00:00+00:00,45906.34,46095.45,44500.0,44558.47,108.9484806
2022-01-05 20:00:00+00:00,44601.38,44812.44,43714.28,43957.96,124.08129986
2022-01-05 21:00:00+00:00,43967.22,44314.46,43418.31,43601.99,76.26857644
2022-01-05 22:00:00+00:00,43598.95,43779.82,42475.0,43420.62,123.02542006
2022-01-05 23:00:00+00:00,43435.81,43704.67,43239.64,43457.96,53.77082241
2022-01-06 00:00:00+00:00,43444.07,43781.88,43295.13,43673.84,43.32382915
2022-01-06 01:00:00+00:00,43695.49,43784.22,43292.55,43560.55,54.26673284
2022-01-06 02:00:00+00:00,43545.22,43607.58,43145.31,43253.34,35.26114298
2022-01-06 03:00:00+00:00,43249.71,43307.29,42825.38,42829.62,30.60742628
2022-01-06 04:00:00+00:00,42862.22,43145.4,42600.0,43012.01,48.36394103
2022-01-06 05:00:00+00:00,43015.43,43234.66,42810.39,43035.35,45.027308
2022-01-06 06:00:00+00:00,43018.76,43217.5,42892.03,43094.39,40.8044754
2022-01-06 07:00:00+00:00,43096.9,43271.28,42987.74,43243.41,31.03189735
2022-01-06 08:00:00+00:00,43252.59,43262.79,42919.27,43015.48,35.72570776
2022-01-06 09:00:00+00:00,43000.31,43000.31,42434.99,42609.33,53.09269511
2022-01-06 10:00:00+00:00,42604.5,42945.03,42579.96,42853.37,38.84976527
2022-01-06 11:00:00+00:00,42900.0,42955.99,42685.75,42868.58,34.98390489
2022-01-06 12:00:00+00:00,42869.75,43065.73,42632.91,43052.34,34.79958289
2022-01-06 13:00:00+00:00,43071.04,43189.45,42909.0,43153.47,78.76124469
2022-01-06 14:00:00+00:00,43152.08,43244.6,42762.73,42792.72,41.0539041
2022-01-06 15:00:00+00:00,42816.68,43020.51,42672.07,42946.69,40.60634848
2022-01-06 16:00:00+00:00,42976.04,43089.29,42752.83,42874.08,38.12823227
2022-01-06 17:00:00+00:00,42889.8,43175.14,42804.82,43016.84,31.28296836
2022-01-06 18:00:00+00:00,43029.11,43425.86,42984.44,43353.8,31.03266556
2022-01-06 19:00:00+00:00,43343.56,43512.59,43244.33,43442.44,27.94206685
2022-01-06 20:00:00+00:00,43434.78,43587.17,43115.56,43218.39,27.81020499
2022-01-06 21:00:00+00:00,43222.63,43248.88,43061.84,43121.4,15.13678225
2022-01-06 22:00:00+00:00,43142.37,43242.86,43011.4,43155.97,16.04081224
2022-01-06 23:00:00+00:00,43168.67,43234.61,43058.27,43092.95,14.44341526
2022-01-07 00:00:00+00:00,43106.46,43135.17,42726.34,42791.86,34.57293814
2022-01-07 01:00:00+00:00,42823.09,43020.45,42777.09,43006.99,31.38044808
2022-01-07 02:00:00+00:00,42996.34,43017.88,42770.96,42825.98,29.97578698
2022-01-07 03:00:00+00:00,42808.7,42819.82,41577.84,41771.27,86.90370172
2022-01-07 04:00:00+00:00,41755.43,41899.67,40973.51,41673.32,83.96398389
2022-01-07 05:00:00+00:00,41692.24,41953.71,41537.73,41834.43,52.07506054
2022-01-07 06:00:00+00:00,41837.49,41843.65,41413.19,41528.39,49.63241483
2022-01-07 07:00:00+00:00,41532.92,41730.68,41223.47,41704.33,43.6003832
2022-01-07 08:00:00+00:00,41695.16,42785.71,41643.18,42082.81,58.79599936
2022-01-07 09:00:00+00:00,42085.06,42622.7,42085.06,42394.89,33.60050428
2022-01-07 10:00:00+00:00,42422.18,42523.03,42175.4,42175.4,46.57518458
2022-01-07 11:00:00+00:00,42177.89,42342.93,42162.26,42263.18,28.99233066
2022-01-07 12:00:00+00:00,42291.33,42495.41,42277.32,42419.17,25.97325955
2022-01-07 13:00:00+00:00,42424.21,42742.96,41090.7,41474.13,74.99292569
2022-01-07 14:00:00+00:00,41554.03,42100.34,41402.65,41893.64,63.35091317
2022-01-07 15:00:00+00:00,41908.41,41908.47,40617.71,41325.49,86.08225459
2022-01-07 16:00:00+00:00,41300.15,42316.66,40926.13,42159.81,88.74063053
2022-01-07 17:00:00+00:00,42129.42,42149.74,41772.88,41984.47,29.20548077
2022-01-07 18:00:00+00:00,41971.48,41993.81,41531.04,41694.87,25.54574681
2022-01-07 19:00:00+00:00,41734.74,41878.75,41520.86,41763.35,31.13408163
2022-01-07 20:00:00+00:00,41769.18,42045.64,41595.88,41917.67,29.87148467
2022-01-07 21:00:00+00:00,41905.21,42029.29,41856.45,41872.05,32.50363374
2022-01-07 22:00:00+00:00,41883.04,41883.04,41365.12,41523.57,28.64168352
2022-01-07 23:00:00+00:00,41498.42,41586.03,41333.33,41557.73,28.2040786
2022-01-08 00:00:00+00:00,41557.73,42107.2,41557.73,41971.07,29.026462
2022-01-08 01:00:00+00:00,41987.47,42231.97,41857.23,41918.98,24.32357542
2022-01-08 02:00:00+00:00,41896.06,41944.67,41704.0,41876.14,21.66474738
2022-01-08 03:00:00+00:00,41878.69,41908.18,41666.32,41797.9,20.45164339
2022-01-08 04:00:00+00:00,41824.63,41995.47,41765.93,41881.54,20.10348511
2022-01-08 05:00:00+00:00,41879.33,41993.46,41841.85,41961.12,19.33481584
2022-01-08 06:00:00+00:00,41953.03,41995.34,41740.67,41909.07,21.52271064
2022-01-08 07:00:00+00:00,41903.33,41971.67,41847.88,41918.21,19.52759652
2022-01-08 08:00:00+00:00,41949.49,42186.66,41884.37,42007.19,37.97848559
2022-01-08 09:00:00+00:00,42000.56,42166.49,41964.43,42166.49,17.42698657
2022-01-08 10:00:00+00:00,42160.25,42197.98,41816.26,41922.94,24.3016803
2022-01-08 11:00:00+00:00,41928.03,41976.11,41772.23,41947.77,19.37931371
2022-01-08 12:00:00+00:00,41941.79,42048.88,41772.74,41875.2,19.07635643
2022-01-08 13:00:00+00:00,41864.02,42038.84,41638.19,41921.36,22.513341
2022-01-08 14:00:00+00:00,41920.36,42008.24,41709.23,41736.42,18.95800118
2022-01-08 15:00:00+00:00,41747.54,41799.82,41417.8,41612.15,34.6763467
2022-01-08 16:00:00+00:00,41597.3,41728.23,41247.45,41321.37,44.59094629
2022-01-08 17:00:00+00:00,41294.17,41402.25,40804.4,40836.27,62.90957368
2022-01-08 18:00:00+00:00,40838.62,41305.19,40575.91,40759.8,58.85709537
2022-01-08 19:00:00+00:00,40742.78,41063.83,40517.4,40817.98,52.13518867
2022-01-08 20:00:00+00:00,40857.92,41174.2,40714.85,40928.48,38.48810661
2022-01-08 21:00:00+00:00,40952.85,42087.7,40952.85,41774.77,47.77043256
2022-01-08 22:00:00+00:00,41757.43,42313.5,41755.86,41936.75,38.13392413
2022-01-08 23:00:00+00:00,41945.63,41957.5,41661.52,41680.28,20.37656764
2022-01-09 00:00:00+00:00,41692.5,41822.78,41390.87,41768.89,32.27553066
2022-01-09 01:00:00+00:00,41759.35,41912.96,41605.56,41822.56,30.00122436
2022-01-09 02:00:00+00:00,41821.95,42172.08,41785.02,42126.89,29.3742344
2022-01-09 03:00:00+00:00,42084.7,42090.61,41780.58,41833.26,24.95990869
2022-01-09 04:00:00+00:00,41850.03,42094.6,41801.03,42080.55,16.36585909
2022-01-09 05:00:00+00:00,42083.52,42083.52,41724.37,41776.93,18.97807934
2022-01-09 06:00:00+00:00,41775.03,41948.69,41691.38,41899.37,20.92819294
2022-01-09 07:00:00+00:00,41880.15,41905.09,41781.38,41786.12,9.04000095
2022-01-09 08:00:00+00:00,41789.38,41935.4,41615.09,41653.78,16.61671623
2022-01-09 09:00:00+00:00,41692.46,41757.39,41480.14,41513.73,20.14228676
2022-01-09 10:00:00+00:00,41480.14,41730.46,41414.03,41644.65,16.95655274
2022-01-09 11:00:00+00:00,41659.74,41980.68,41654.14,41866.03,22.58809326
2022-01-09 12:00:00+00:00,41871.03,41929.07,41693.44,41736.18,8.40489556
2022-01-09 13:00:00+00:00,41711.31,41881.74,41475.62,41487.72,21.88988418
2022-01-09 14:00:00+00:00,41522.09,41738.34,41499.69,41532.99,22.28021349
2022-01-09 15:00:00+00:00,41561.06,41689.74,41212.62,41622.87,20.74162787
2022-01-09 16:00:00+00:00,41627.16,42182.84,41572.2,42174.46,30.55986788
2022-01-09 17:00:00+00:00,42164.11,42205.66,41895.03,42092.07,24.40861192
2022-01-09 18:00:00+00:00,42109.37,42282.28,41910.38,41973.3,20.5222791
2022-01-09 19:00:00+00:00,41973.62,42755.85,41937.55,42738.19,36.25337646
2022-01-09 20:00:00+00:00,42721.4,42785.71,42378.83,42436.32,25.01078348
2022-01-09 21:00:00+00:00,42465.84,42572.62,42293.94,42329.03,27.92671683
2022-01-09 22:00:00+00:00,42320.69,42486.36,42093.28,42233.2,14.97357697
2022-01-09 23:00:00+00:00,42243.15,42283.59,41771.86,41847.04,30.03197569
2022-01-10 00:00:00+00:00,41854.71,42029.69,41610.68,41638.94,27.24562372
2022-01-10 01:00:00+00:00,41604.8,41851.6,41594.21,41808.69,23.16943496
2022-01-10 02:00:00+00:00,41805.68,41996.18,41710.55,41929.12,17.98777219
2022-01-10 03:00:00+00:00,41917.97,41993.25,41867.84,41971.29,17.75862331
2022-01-10 04:00:00+00:00,41970.57,42233.7,41934.44,42190.41,15.84639167
2022-01-10 05:00:00+00:00,42204.77,42217.15,41964.06,42030.55,14.50459247
2022-01-10 06:00:00+00:00,42019.91,42039.68,41840.79,41930.65,18.24063226
2022-01-10 07:00:00+00:00,41958.68,42161.52,41906.84,42040.26,19.48472904
2022-01-10 08:00:00+00:00,42060.76,42122.26,41720.13,41808.19,24.35676097
2022-01-10 09:00:00+00:00,41804.24,41915.53,41722.93,41796.87,20.64058213
2022-01-10 10:00:00+00:00,41776.62,41976.73,41750.26,41793.41,13.29477849
2022-01-10 11:00:00+00:00,41764.19,41774.44,41447.69,41560.28,36.7426188
2022-01-10 12:00:00+00:00,41561.3,41604.81,40923.33,40958.75,45.89898985
2022-01-10 13:00:00+00:00,40970.46,41067.04,40719.48,40764.59,44.71369094
2022-01-10 14:00:00+00:00,40790.29,41266.55,39650.75,40789.37,161.62552729
2022-01-10 15:00:00+00:00,40784.47,41212.29,40565.72,40993.36,59.77384064
2022-01-10 16:00:00+00:00,40973.58,41973.08,40857.17,41913.45,63.06253017
2022-01-10 17:00:00+00:00,41909.02,42139.82,40565.72,41260.49,99.79704047
2022-01-10 18:00:00+00:00,41309.41,41725.48,41133.59,41627.64,50.33625196
2022-01-10 19:00:00+00:00,41583.51,41699.36,41239.1,41318.07,32.78088857
2022-01-10 20:00:00+00:00,41403.16,41782.32,41174.9,41735.26,30.38084215
2022-01-10 21:00:00+00:00,41698.64,41988.68,41580.03,41778.04,24.04003787
2022-01-10 22:00:00+00:00,41748.39,41840.26,41524.0,41606.78,14.47415776
2022-01-10 23:00:00+00:00,41622.54,41885.3,41513.32,41841.84,20.4607439
2022-01-11 00:00:00+00:00,41847.58,41878.12,41601.73,41612.27,28.06540162
2022-01-11 01:00:00+00:00,41609.84,42066.83,41552.17,41937.68,26.37329658
2022-01-11 02:00:00+00:00,41934.46,42393.5,41822.72,42200.0,30.17394247
2022-01-11 03:00:00+00:00,42200.0,42273.1,42066.13,42259.27,16.64122128
2022-01-11 04:00:00+00:00,42300.0,42364.56,42134.57,42306.06,16.98082977
2022-01-11 05:00:00+00:00,42304.59,42318.85,42019.19,42124.08,15.75207003
2022-01-11 06:00:00+00:00,42109.84,42226.39,41988.98,42091.0,7.7247575
2022-01-11 07:00:00+00:00,42120.27,42273.74,42076.74,42216.45,13.02863215
2022-01-11 08:00:00+00:00,42197.45,42621.3,41946.83,42031.89,42.46836122
2022-01-11 09:00:00+00:00,42023.26,42138.13,41846.97,41988.96,19.21433023
2022-01-11 10:00:00+00:00,41988.96,42065.4,41584.81,41636.8,59.86217205
2022-01-11 11:00:00+00:00,41630.29,41936.51,41602.97,41834.91,23.65596469
2022-01-11 12:00:00+00:00,41835.74,41962.12,41732.96,41824.06,23.34918201
2022-01-11 13:00:00+00:00,41801.33,41888.12,41592.68,41655.9,19.03072591
2022-01-11 14:00:00+00:00,41660.42,41804.39,41277.0,41625.61,41.04082001
2022-01-11 15:00:00+00:00,41580.71,42196.38,41447.17,41752.71,49.4076609
2022-01-11 16:00:00+00:00,41769.75,42922.05,41691.88,42731.83,72.09691814
2022-01-11 17:00:00+00:00,42730.25,43112.56,42309.3,42552.46,78.07865476
2022-01-11 18:00:00+00:00,42502.31,42918.25,42357.95,42738.85,39.18621563
2022-01-11 19:00:00+00:00,42768.73,43088.18,42611.26,42995.66,29.72805323
2022-01-11 20:00:00+00:00,43021.21,43106.62,42712.59,42819.93,28.66400243
2022-01-11 21:00:00+00:00,42795.74,42815.8,42657.42,42678.73,19.59937102
2022-01-11 22:00:00+00:00,42676.35,42756.26,42606.9,42702.33,7.23152907
2022-01-11 23:00:00+00:00,42702.33,42885.34,42628.01,42713.89,18.97731237
2022-01-12 00:00:00+00:00,42735.22,42950.0,42583.55,42657.74,24.90590046
2022-01-12 01:00:00+00:00,42663.64,42759.16,42568.82,42614.35,13.0425485
2022-01-12 02:00:00+00:00,42632.79,42701.83,42453.36,42571.36,12.19546416
2022-01-12 03:00:00+00:00,42556.03,42652.38,42499.98,42611.91,7.77460814
2022-01-12 04:00:00+00:00,42611.3,42739.46,42472.65,42613.36,15.80168006
2022-01-12 05:00:00+00:00,42617.45,42745.05,42564.88,42704.64,5.99385026
2022-01-12 06:00:00+00:00,42703.85,42856.27,42609.85,42659.13,17.60769975
2022-01-12 07:00:00+00:00,42647.13,42647.13,42465.75,42549.87,13.21126512
2022-01-12 08:00:00+00:00,42541.02,42707.96,42508.81,42577.45,9.60959544
2022-01-12 09:00:00+00:00,42594.83,42889.11,42571.94,42810.59,26.16348376
2022-01-12 10:00:00+00:00,42802.23,42985.0,42739.03,42746.64,31.08388984
2022-01-12 11:00:00+00:00,42746.64,43454.98,42690.46,42937.59,56.58162752
2022-01-12 12:00:00+00:00,42923.27,43316.51,42893.09,43313.11,35.25930353
2022-01-12 13:00:00+00:00,43279.04,44073.19,43195.25,43929.54,54.16878102
2022-01-12 14:00:00+00:00,43951.57,43951.57,43681.64,43850.23,47.46639397
2022-01-12 15:00:00+00:00,43855.06,43932.15,43405.89,43537.29,41.37305139
2022-01-12 16:00:00+00:00,43560.67,43695.35,43337.44,43604.92,28.3362688
2022-01-12 17:00:00+00:00,43593.57,43872.02,43498.44,43840.49,29.90909217
2022-01-12 18:00:00+00:00,43842.03,43894.53,43569.99,43588.1,23.85144245
2022-01-12 19:00:00+00:00,43594.63,43768.0,43535.32,43743.05,20.54643314
2022-01-12 20:00:00+00:00,43747.21,43987.65,43619.94,43822.73,16.02282043
2022-01-12 21:00:00+00:00,43856.13,44335.54,43744.63,43757.89,32.05113841
2022-01-12 22:00:00+00:00,43779.99,43934.84,43750.5,43846.37,10.64653235
2022-01-12 23:00:00+00:00,43855.4,44030.75,43818.94,43902.23,16.37661613
2022-01-13 00:00:00+00:00,43875.03,44044.45,43670.86,43740.55,14.68207761
2022-01-13 01:00:00+00:00,43718.62,43803.96,43514.01,43556.99,25.05528027
2022-01-13 02:00:00+00:00,43561.23,43676.58,43537.05,43576.2,8.8445478
2022-01-13 03:00:00+00:00,43571.84,43647.11,43419.37,43480.38,13.9993167
2022-01-13 04:00:00+00:00,43497.52,43718.48,43497.52,43619.42,14.71593931
2022-01-13 05:00:00+00:00,43610.81,43761.83,43574.46,43679.19,10.36862881
2022-01-13 06:00:00+00:00,43673.34,43799.05,43645.84,43698.19,8.91820785
2022-01-13 07:00:00+00:00,43706.55,43761.44,43569.83,43709.34,9.81298917
2022-01-13 08:00:00+00:00,43702.51,43900.2,43675.85,43898.05,10.39057983
2022-01-13 09:00:00+00:00,43902.59,43995.88,43750.37,43869.67,10.05376978
2022-01-13 10:00:00+00:00,43885.1,44020.45,43769.24,43792.89,20.99780593
2022-01-13 11:00:00+00:00,43792.89,43836.98,43510.42,43604.28,22.70225179
2022-01-13 12:00:00+00:00,43606.78,43815.35,43606.78,43807.41,33.47490555
2022-01-13 13:00:00+00:00,43800.53,43949.51,43684.06,43924.75,16.65956289
2022-01-13 14:00:00+00:00,43923.98,44415.82,43844.37,44160.22,48.64592697
2022-01-13 15:00:00+00:00,44173.87,44205.51,42882.66,43205.54,42.30767293
2022-01-13 16:00:00+00:00,43188.63,43487.83,43080.07,43250.32,28.60045549
2022-01-13 17:00:00+00:00,43242.3,43244.3,42559.31,42821.31,43.42787032
2022-01-13 18:00:00+00:00,42803.33,42948.58,42625.91,42693.98,22.90648331
2022-01-13 19:00:00+00:00,42671.69,42892.55,42534.07,42667.09,29.46253396
2022-01-13 20:00:00+00:00,42657.18,42776.6,42316.66,42776.6,29.28607928
2022-01-13 21:00:00+00:00,42759.28,42893.82,42673.2,42814.59,12.19148142
2022-01-13 22:00:00+00:00,42817.16,42893.91,42459.98,42540.0,8.77923191
2022-01-13 23:00:00+00:00,42541.8,42735.04,42503.2,42564.53,16.2424671
2022-01-14 00:00:00+00:00,42560.91,42783.05,42383.78,42745.71,24.6315321
2022-01-14 01:00:00+00:00,42734.02,42775.33,42547.6,42594.14,15.195707
2022-01-14 02:00:00+00:00,42570.49,42730.02,42437.48,42726.22,26.19825095
2022-01-14 03:00:00+00:00,42726.6,42741.72,42579.38,42636.06,13.31123164
2022-01-14 04:00:00+00:00,42639.45,42843.5,42616.37,42722.86,14.38890131
2022-01-14 05:00:00+00:00,42729.16,42896.25,42647.72,42896.23,10.26669315
2022-01-14 06:00:00+00:00,42907.86,42964.88,42782.62,42818.01,13.12756089
2022-01-14 07:00:00+00:00,42830.14,42878.83,42599.23,42646.13,11.17616439
2022-01-14 08:00:00+00:00,42649.28,42649.28,42377.62,42520.68,21.74692223
2022-01-14 09:00:00+00:00,42497.8,42691.32,42473.5,42578.01,9.48419185
2022-01-14 10:00:00+00:00,42582.39,42606.69,41950.0,42075.96,29.11202384
2022-01-14 11:00:00+00:00,42070.25,42070.25,41830.23,41983.24,36.82282525
